type	time	latitude	longitude	name	desc
T	2017-07-17 15:28:26	42.172200000	-70.153100000		
T	2017-07-17 15:28:48	42.173500000	-70.151600000		
T	2017-07-17 15:29:11	42.174800000	-70.150000000		
T	2017-07-17 15:29:31	42.176100000	-70.148600000		
T	2017-07-17 15:29:53	42.177500000	-70.147000000		
T	2017-07-17 15:30:15	42.178800000	-70.145500000		
T	2017-07-17 15:30:36	42.180200000	-70.144000000		
T	2017-07-17 15:30:58	42.181600000	-70.142500000		
T	2017-07-17 15:31:21	42.183000000	-70.141000000		
T	2017-07-17 15:31:43	42.184400000	-70.139500000		
T	2017-07-17 15:32:04	42.185700000	-70.138000000		
T	2017-07-17 15:32:26	42.187100000	-70.136500000		
T	2017-07-17 15:32:48	42.188500000	-70.135000000		
T	2017-07-17 15:33:11	42.189800000	-70.133500000		
T	2017-07-17 15:33:33	42.191200000	-70.132100000		
T	2017-07-17 15:33:55	42.192600000	-70.130600000		
T	2017-07-17 15:34:17	42.194000000	-70.129100000		
T	2017-07-17 15:34:39	42.195400000	-70.127500000		
T	2017-07-17 15:35:01	42.196800000	-70.126000000		
T	2017-07-17 15:35:23	42.198200000	-70.124500000		
T	2017-07-17 15:35:45	42.199600000	-70.123000000		
T	2017-07-17 15:36:07	42.201000000	-70.121400000		
T	2017-07-17 15:36:28	42.202400000	-70.119800000		
T	2017-07-17 15:36:50	42.203800000	-70.118300000		
T	2017-07-17 15:37:12	42.205200000	-70.116700000		
T	2017-07-17 15:37:35	42.206700000	-70.115200000		
T	2017-07-17 15:37:55	42.207900000	-70.113700000		
T	2017-07-17 15:38:17	42.209300000	-70.112100000		
T	2017-07-17 15:38:36	42.210600000	-70.110600000		
T	2017-07-17 15:38:57	42.211800000	-70.109100000		
T	2017-07-17 15:39:19	42.213300000	-70.107500000		
T	2017-07-17 15:39:39	42.214500000	-70.106000000		
T	2017-07-17 15:39:59	42.215800000	-70.104600000		
T	2017-07-17 15:40:19	42.217100000	-70.103100000		
T	2017-07-17 15:40:39	42.218400000	-70.101700000		
T	2017-07-17 15:40:59	42.219700000	-70.100200000		
T	2017-07-17 15:41:21	42.221100000	-70.098700000		
T	2017-07-17 15:41:43	42.222500000	-70.097000000		
T	2017-07-17 15:42:05	42.223900000	-70.095500000		
T	2017-07-17 15:42:26	42.225300000	-70.094000000		
T	2017-07-17 15:42:46	42.226600000	-70.092600000		
T	2017-07-17 15:43:09	42.227900000	-70.090900000		
T	2017-07-17 15:43:31	42.229300000	-70.089300000		
T	2017-07-17 15:43:53	42.230800000	-70.087900000		
T	2017-07-17 15:44:12	42.232000000	-70.086400000		
T	2017-07-17 15:44:34	42.233400000	-70.084900000		
T	2017-07-17 15:44:55	42.234700000	-70.083400000		
T	2017-07-17 15:45:17	42.236100000	-70.081900000		
T	2017-07-17 15:45:36	42.237400000	-70.080400000		
T	2017-07-17 15:45:57	42.238700000	-70.078900000		
T	2017-07-17 15:46:19	42.240100000	-70.077300000		
T	2017-07-17 15:46:40	42.241500000	-70.075800000		
T	2017-07-17 15:47:02	42.242900000	-70.074300000		
T	2017-07-17 15:47:23	42.244200000	-70.072800000		
T	2017-07-17 15:47:43	42.245600000	-70.071300000		
T	2017-07-17 15:48:02	42.246900000	-70.069900000		
T	2017-07-17 15:48:23	42.248200000	-70.068500000		
T	2017-07-17 15:48:43	42.249600000	-70.067100000		
T	2017-07-17 15:49:02	42.251000000	-70.065800000		
T	2017-07-17 15:49:23	42.252400000	-70.064500000		
T	2017-07-17 15:49:42	42.253700000	-70.063200000		
T	2017-07-17 15:50:02	42.255100000	-70.061900000		
T	2017-07-17 15:50:23	42.256600000	-70.060700000		
T	2017-07-17 15:50:42	42.258000000	-70.059500000		
T	2017-07-17 15:51:02	42.259500000	-70.058300000		
T	2017-07-17 15:51:25	42.261000000	-70.057100000		
T	2017-07-17 15:51:45	42.262500000	-70.055900000		
T	2017-07-17 15:52:04	42.264000000	-70.054600000		
T	2017-07-17 15:52:26	42.265600000	-70.053300000		
T	2017-07-17 15:52:47	42.267100000	-70.052000000		
T	2017-07-17 15:53:07	42.268400000	-70.050600000		
T	2017-07-17 15:53:28	42.269800000	-70.048900000		
T	2017-07-17 15:53:48	42.271100000	-70.047300000		
T	2017-07-17 15:54:09	42.272500000	-70.045800000		
T	2017-07-17 15:54:29	42.273800000	-70.044300000		
T	2017-07-17 15:54:49	42.275100000	-70.042800000		
T	2017-07-17 15:55:08	42.276400000	-70.041300000		
T	2017-07-17 15:55:28	42.277700000	-70.039700000		
T	2017-07-17 15:55:49	42.279000000	-70.038200000		
T	2017-07-17 15:56:09	42.280400000	-70.036900000		
T	2017-07-17 15:56:28	42.281700000	-70.035300000		
T	2017-07-17 15:56:49	42.283100000	-70.033800000		
T	2017-07-17 15:57:09	42.284400000	-70.032400000		
T	2017-07-17 15:57:28	42.285800000	-70.031000000		
T	2017-07-17 15:57:49	42.287100000	-70.029500000		
T	2017-07-17 15:58:09	42.288500000	-70.028000000		
T	2017-07-17 15:58:31	42.289900000	-70.026500000		
T	2017-07-17 15:58:50	42.291200000	-70.025100000		
T	2017-07-17 15:59:11	42.292500000	-70.023700000		
T	2017-07-17 15:59:31	42.293900000	-70.022200000		
T	2017-07-17 15:59:50	42.295300000	-70.020800000		
T	2017-07-17 16:00:11	42.296600000	-70.019200000		
T	2017-07-17 16:00:31	42.297900000	-70.017900000		
T	2017-07-17 16:00:51	42.299300000	-70.016500000		
T	2017-07-17 16:01:11	42.300600000	-70.015000000		
T	2017-07-17 16:01:31	42.301900000	-70.013500000		
T	2017-07-17 16:01:51	42.303200000	-70.012200000		
T	2017-07-17 16:02:12	42.304600000	-70.010700000		
T	2017-07-17 16:02:33	42.306000000	-70.009200000		
T	2017-07-17 16:02:53	42.307300000	-70.007800000		
T	2017-07-17 16:03:12	42.308600000	-70.006300000		
T	2017-07-17 16:03:33	42.310000000	-70.004900000		
T	2017-07-17 16:03:52	42.311300000	-70.003500000		
T	2017-07-17 16:04:12	42.312600000	-70.002000000		
T	2017-07-17 16:04:33	42.313900000	-70.000600000		
T	2017-07-17 16:04:53	42.315200000	-69.999200000		
T	2017-07-17 16:05:12	42.316500000	-69.997700000		
T	2017-07-17 16:05:35	42.318000000	-69.996300000		
T	2017-07-17 16:05:55	42.319300000	-69.994900000		
T	2017-07-17 16:06:17	42.320800000	-69.993400000		
T	2017-07-17 16:06:36	42.322100000	-69.992100000		
T	2017-07-17 16:06:57	42.323400000	-69.990600000		
T	2017-07-17 16:07:17	42.324800000	-69.989200000		
T	2017-07-17 16:07:37	42.326100000	-69.987800000		
T	2017-07-17 16:07:57	42.327400000	-69.986400000		
T	2017-07-17 16:08:16	42.328600000	-69.984900000		
T	2017-07-17 16:08:36	42.329900000	-69.983400000		
T	2017-07-17 16:08:57	42.331200000	-69.981900000		
T	2017-07-17 16:09:17	42.332500000	-69.980500000		
T	2017-07-17 16:09:36	42.333800000	-69.978900000		
T	2017-07-17 16:09:57	42.335100000	-69.977500000		
T	2017-07-17 16:10:17	42.336300000	-69.976100000		
T	2017-07-17 16:10:37	42.337600000	-69.974600000		
T	2017-07-17 16:10:59	42.339100000	-69.973200000		
T	2017-07-17 16:11:21	42.340400000	-69.971500000		
T	2017-07-17 16:11:41	42.341700000	-69.970100000		
T	2017-07-17 16:12:00	42.343000000	-69.968600000		
T	2017-07-17 16:12:23	42.344400000	-69.967100000		
T	2017-07-17 16:12:45	42.345800000	-69.965500000		
T	2017-07-17 16:13:04	42.347000000	-69.963900000		
T	2017-07-17 16:13:26	42.348400000	-69.962300000		
T	2017-07-17 16:13:48	42.349800000	-69.960700000		
T	2017-07-17 16:14:09	42.351000000	-69.959200000		
T	2017-07-17 16:14:31	42.352400000	-69.957600000		
T	2017-07-17 16:14:50	42.353700000	-69.956100000		
T	2017-07-17 16:15:11	42.354900000	-69.954500000		
T	2017-07-17 16:15:31	42.356200000	-69.953100000		
T	2017-07-17 16:15:51	42.357500000	-69.951600000		
T	2017-07-17 16:16:10	42.358700000	-69.950000000		
T	2017-07-17 16:16:31	42.359900000	-69.948500000		
T	2017-07-17 16:16:53	42.361400000	-69.947000000		
T	2017-07-17 16:17:13	42.362700000	-69.945600000		
T	2017-07-17 16:17:33	42.364000000	-69.944100000		
T	2017-07-17 16:17:53	42.365200000	-69.942600000		
T	2017-07-17 16:18:13	42.366500000	-69.941200000		
T	2017-07-17 16:18:33	42.367800000	-69.939700000		
T	2017-07-17 16:18:53	42.369000000	-69.938200000		
T	2017-07-17 16:19:12	42.370300000	-69.936800000		
T	2017-07-17 16:19:33	42.371700000	-69.935400000		
T	2017-07-17 16:19:55	42.373100000	-69.933800000		
T	2017-07-17 16:20:17	42.374500000	-69.932200000		
T	2017-07-17 16:20:36	42.375700000	-69.930600000		
T	2017-07-17 16:20:57	42.377000000	-69.929100000		
T	2017-07-17 16:21:17	42.378300000	-69.927600000		
T	2017-07-17 16:21:37	42.379600000	-69.926200000		
T	2017-07-17 16:21:57	42.381000000	-69.924800000		
T	2017-07-17 16:22:17	42.382300000	-69.923400000		
T	2017-07-17 16:22:36	42.383600000	-69.922000000		
T	2017-07-17 16:22:58	42.385000000	-69.920400000		
T	2017-07-17 16:23:21	42.386300000	-69.918600000		
T	2017-07-17 16:23:43	42.387700000	-69.916900000		
T	2017-07-17 16:24:03	42.389000000	-69.915400000		
T	2017-07-17 16:24:22	42.390400000	-69.914100000		
T	2017-07-17 16:24:43	42.391700000	-69.912600000		
T	2017-07-17 16:25:03	42.393000000	-69.911300000		
T	2017-07-17 16:25:22	42.394300000	-69.909700000		
T	2017-07-17 16:25:43	42.395500000	-69.908200000		
T	2017-07-17 16:26:05	42.397000000	-69.906600000		
T	2017-07-17 16:26:25	42.398300000	-69.905100000		
T	2017-07-17 16:26:44	42.399600000	-69.903500000		
T	2017-07-17 16:27:05	42.400900000	-69.901900000		
T	2017-07-17 16:27:25	42.402200000	-69.900500000		
T	2017-07-17 16:27:44	42.403600000	-69.899200000		
T	2017-07-17 16:28:05	42.404900000	-69.897700000		
T	2017-07-17 16:28:27	42.406300000	-69.896100000		
T	2017-07-17 16:28:47	42.407600000	-69.894700000		
T	2017-07-17 16:29:06	42.409000000	-69.893300000		
T	2017-07-17 16:29:27	42.410200000	-69.891700000		
T	2017-07-17 16:29:47	42.411500000	-69.890100000		
T	2017-07-17 16:30:06	42.412800000	-69.888500000		
T	2017-07-17 16:30:27	42.414000000	-69.886800000		
T	2017-07-17 16:30:47	42.415300000	-69.885300000		
T	2017-07-17 16:31:06	42.416600000	-69.883900000		
T	2017-07-17 16:31:27	42.417900000	-69.882300000		
T	2017-07-17 16:31:46	42.419100000	-69.880800000		
T	2017-07-17 16:32:07	42.420500000	-69.879100000		
T	2017-07-17 16:32:26	42.421800000	-69.877500000		
T	2017-07-17 16:32:46	42.423100000	-69.876000000		
T	2017-07-17 16:33:07	42.424300000	-69.874500000		
T	2017-07-17 16:33:26	42.425600000	-69.872900000		
T	2017-07-17 16:33:46	42.426900000	-69.871400000		
T	2017-07-17 16:34:07	42.428200000	-69.869900000		
T	2017-07-17 16:34:27	42.429500000	-69.868300000		
T	2017-07-17 16:34:46	42.430700000	-69.866700000		
T	2017-07-17 16:35:07	42.432000000	-69.865100000		
T	2017-07-17 16:35:27	42.433200000	-69.863600000		
T	2017-07-17 16:35:46	42.434500000	-69.862100000		
T	2017-07-17 16:36:07	42.435700000	-69.860500000		
T	2017-07-17 16:36:26	42.437000000	-69.858900000		
T	2017-07-17 16:36:47	42.438300000	-69.857400000		
T	2017-07-17 16:37:07	42.439600000	-69.855800000		
T	2017-07-17 16:37:26	42.440800000	-69.854200000		
T	2017-07-17 16:37:47	42.442200000	-69.852800000		
T	2017-07-17 16:38:06	42.443400000	-69.851200000		
T	2017-07-17 16:38:26	42.444700000	-69.849800000		
T	2017-07-17 16:38:47	42.446100000	-69.848400000		
T	2017-07-17 16:39:07	42.447400000	-69.846900000		
T	2017-07-17 16:39:26	42.448700000	-69.845300000		
T	2017-07-17 16:39:47	42.449900000	-69.843700000		
T	2017-07-17 16:40:07	42.451200000	-69.842300000		
T	2017-07-17 16:40:26	42.452500000	-69.840800000		
T	2017-07-17 16:40:47	42.453800000	-69.839200000		
T	2017-07-17 16:41:06	42.455100000	-69.837700000		
T	2017-07-17 16:41:26	42.456400000	-69.836200000		
T	2017-07-17 16:41:47	42.457800000	-69.834900000		
T	2017-07-17 16:42:07	42.459200000	-69.833500000		
T	2017-07-17 16:42:26	42.460500000	-69.832100000		
T	2017-07-17 16:42:46	42.461800000	-69.830600000		
T	2017-07-17 16:43:06	42.463100000	-69.829100000		
T	2017-07-17 16:43:27	42.464400000	-69.827600000		
T	2017-07-17 16:43:47	42.465700000	-69.826100000		
T	2017-07-17 16:44:06	42.467000000	-69.824700000		
T	2017-07-17 16:44:27	42.468300000	-69.823300000		
T	2017-07-17 16:44:47	42.469700000	-69.821800000		
T	2017-07-17 16:45:06	42.471000000	-69.820500000		
T	2017-07-17 16:45:27	42.472300000	-69.819000000		
T	2017-07-17 16:45:46	42.473600000	-69.817500000		
T	2017-07-17 16:46:06	42.474800000	-69.815800000		
T	2017-07-17 16:46:29	42.476300000	-69.814400000		
T	2017-07-17 16:46:49	42.477700000	-69.813000000		
T	2017-07-17 16:47:09	42.479000000	-69.811700000		
T	2017-07-17 16:47:28	42.480300000	-69.810200000		
T	2017-07-17 16:47:49	42.481600000	-69.808700000		
T	2017-07-17 16:48:09	42.482800000	-69.807200000		
T	2017-07-17 16:48:29	42.484200000	-69.805800000		
T	2017-07-17 16:48:49	42.485500000	-69.804400000		
T	2017-07-17 16:49:09	42.486800000	-69.802900000		
T	2017-07-17 16:49:28	42.488200000	-69.801700000		
T	2017-07-17 16:49:49	42.489500000	-69.800300000		
T	2017-07-17 16:50:08	42.490900000	-69.798900000		
T	2017-07-17 16:50:29	42.492200000	-69.797500000		
T	2017-07-17 16:50:49	42.493600000	-69.796100000		
T	2017-07-17 16:51:11	42.495100000	-69.794700000		
T	2017-07-17 16:51:32	42.496500000	-69.793300000		
T	2017-07-17 16:51:54	42.497900000	-69.791700000		
T	2017-07-17 16:52:17	42.499400000	-69.790300000		
T	2017-07-17 16:52:39	42.500900000	-69.788800000		
T	2017-07-17 16:53:01	42.502300000	-69.787300000		
T	2017-07-17 16:53:20	42.503700000	-69.786000000		
T	2017-07-17 16:53:41	42.505000000	-69.784500000		
T	2017-07-17 16:54:03	42.506400000	-69.783000000		
T	2017-07-17 16:54:25	42.507800000	-69.781500000		
T	2017-07-17 16:54:44	42.509100000	-69.780000000		
T	2017-07-17 16:55:06	42.510600000	-69.778600000		
T	2017-07-17 16:55:27	42.512000000	-69.777200000		
T	2017-07-17 16:55:47	42.513400000	-69.775800000		
T	2017-07-17 16:56:06	42.514700000	-69.774400000		
T	2017-07-17 16:56:27	42.516000000	-69.773000000		
T	2017-07-17 16:56:49	42.517400000	-69.771400000		
T	2017-07-17 16:57:09	42.518800000	-69.770100000		
T	2017-07-17 16:57:28	42.520200000	-69.768800000		
T	2017-07-17 16:57:49	42.521600000	-69.767500000		
T	2017-07-17 16:58:09	42.523000000	-69.766100000		
T	2017-07-17 16:58:28	42.524300000	-69.764700000		
T	2017-07-17 16:58:49	42.525500000	-69.763100000		
T	2017-07-17 16:59:08	42.526700000	-69.761500000		
T	2017-07-17 16:59:28	42.527900000	-69.760000000		
T	2017-07-17 16:59:49	42.529200000	-69.758400000		
T	2017-07-17 17:00:08	42.530400000	-69.756900000		
T	2017-07-17 17:00:28	42.531700000	-69.755400000		
T	2017-07-17 17:00:48	42.533000000	-69.753900000		
T	2017-07-17 17:01:09	42.534200000	-69.752300000		
T	2017-07-17 17:01:28	42.535500000	-69.750700000		
T	2017-07-17 17:01:48	42.536700000	-69.749200000		
T	2017-07-17 17:02:09	42.538100000	-69.747900000		
T	2017-07-17 17:02:28	42.539400000	-69.746400000		
T	2017-07-17 17:02:48	42.540600000	-69.744700000		
T	2017-07-17 17:03:10	42.541900000	-69.742900000		
T	2017-07-17 17:03:33	42.543300000	-69.741200000		
T	2017-07-17 17:03:55	42.544800000	-69.739700000		
T	2017-07-17 17:04:14	42.545900000	-69.738100000		
T	2017-07-17 17:04:35	42.547200000	-69.736600000		
T	2017-07-17 17:04:55	42.548500000	-69.735100000		
T	2017-07-17 17:05:17	42.549900000	-69.733400000		
T	2017-07-17 17:05:36	42.551200000	-69.732000000		
T	2017-07-17 17:05:58	42.552600000	-69.730400000		
T	2017-07-17 17:06:19	42.553800000	-69.728800000		
T	2017-07-17 17:06:41	42.555100000	-69.727000000		
T	2017-07-17 17:07:02	42.556600000	-69.725500000		
T	2017-07-17 17:07:24	42.558000000	-69.724100000		
T	2017-07-17 17:07:45	42.559300000	-69.722600000		
T	2017-07-17 17:08:04	42.560600000	-69.721100000		
T	2017-07-17 17:08:26	42.561900000	-69.719500000		
T	2017-07-17 17:08:46	42.563200000	-69.718000000		
T	2017-07-17 17:09:07	42.564500000	-69.716500000		
T	2017-07-17 17:09:26	42.565900000	-69.715100000		
T	2017-07-17 17:09:48	42.567300000	-69.713400000		
T	2017-07-17 17:10:10	42.568800000	-69.711700000		
T	2017-07-17 17:10:31	42.570100000	-69.710300000		
T	2017-07-17 17:10:50	42.571500000	-69.708800000		
T	2017-07-17 17:11:10	42.572800000	-69.707400000		
T	2017-07-17 17:11:31	42.574100000	-69.705900000		
T	2017-07-17 17:11:51	42.575400000	-69.704500000		
T	2017-07-17 17:12:10	42.576700000	-69.703100000		
T	2017-07-17 17:12:31	42.578000000	-69.701500000		
T	2017-07-17 17:12:53	42.579600000	-69.700100000		
T	2017-07-17 17:13:13	42.581000000	-69.698900000		
T	2017-07-17 17:13:32	42.582400000	-69.697500000		
T	2017-07-17 17:13:53	42.583700000	-69.696100000		
T	2017-07-17 17:14:13	42.585100000	-69.694800000		
T	2017-07-17 17:14:32	42.586400000	-69.693400000		
T	2017-07-17 17:14:53	42.587700000	-69.691900000		
T	2017-07-17 17:15:13	42.589000000	-69.690500000		
T	2017-07-17 17:15:32	42.590400000	-69.689100000		
T	2017-07-17 17:15:53	42.591700000	-69.687700000		
T	2017-07-17 17:16:12	42.593100000	-69.686400000		
T	2017-07-17 17:16:32	42.594400000	-69.685000000		
T	2017-07-17 17:16:55	42.595900000	-69.683700000		
T	2017-07-17 17:17:17	42.597300000	-69.682100000		
T	2017-07-17 17:17:38	42.598800000	-69.680500000		
T	2017-07-17 17:17:58	42.600000000	-69.679000000		
T	2017-07-17 17:18:19	42.601300000	-69.677500000		
T	2017-07-17 17:18:41	42.602700000	-69.676000000		
T	2017-07-17 17:19:02	42.604200000	-69.674500000		
T	2017-07-17 17:19:22	42.605500000	-69.673100000		
T	2017-07-17 17:19:45	42.606800000	-69.671400000		
T	2017-07-17 17:20:07	42.608200000	-69.670000000		
T	2017-07-17 17:20:29	42.609600000	-69.668300000		
T	2017-07-17 17:20:51	42.610900000	-69.666600000		
T	2017-07-17 17:21:10	42.612200000	-69.665100000		
T	2017-07-17 17:21:31	42.613500000	-69.663600000		
T	2017-07-17 17:21:53	42.614800000	-69.662000000		
T	2017-07-17 17:22:15	42.616200000	-69.660300000		
T	2017-07-17 17:22:34	42.617500000	-69.658800000		
T	2017-07-17 17:22:55	42.618800000	-69.657400000		
T	2017-07-17 17:23:17	42.620100000	-69.655700000		
T	2017-07-17 17:23:37	42.621400000	-69.654200000		
T	2017-07-17 17:23:56	42.622600000	-69.652600000		
T	2017-07-17 17:24:17	42.623900000	-69.651100000		
T	2017-07-17 17:24:39	42.625300000	-69.649600000		
T	2017-07-17 17:24:59	42.626600000	-69.648100000		
T	2017-07-17 17:25:20	42.628000000	-69.646500000		
T	2017-07-17 17:25:42	42.629300000	-69.644800000		
T	2017-07-17 17:26:05	42.630500000	-69.643100000		
T	2017-07-17 17:26:25	42.631900000	-69.641500000		
T	2017-07-17 17:26:45	42.633000000	-69.639900000		
T	2017-07-17 17:27:04	42.634200000	-69.638300000		
T	2017-07-17 17:27:27	42.635600000	-69.636700000		
T	2017-07-17 17:27:47	42.636800000	-69.635100000		
T	2017-07-17 17:28:06	42.637900000	-69.633400000		
T	2017-07-17 17:28:28	42.639300000	-69.631700000		
T	2017-07-17 17:28:51	42.640700000	-69.630000000		
T	2017-07-17 17:29:10	42.641900000	-69.628400000		
T	2017-07-17 17:29:30	42.643200000	-69.626900000		
T	2017-07-17 17:29:52	42.644600000	-69.625300000		
T	2017-07-17 17:30:13	42.646000000	-69.623900000		
T	2017-07-17 17:30:32	42.647300000	-69.622300000		
T	2017-07-17 17:30:52	42.648600000	-69.620800000		
T	2017-07-17 17:31:13	42.649900000	-69.619400000		
T	2017-07-17 17:31:45	42.651200000	-69.618000000		
T	2017-07-17 17:35:16	42.652900000	-69.618200000		
T	2017-07-17 17:37:26	42.651400000	-69.617000000		
T	2017-07-17 17:45:54	42.653100000	-69.617500000		
T	2017-07-17 17:52:37	42.654700000	-69.617700000		
T	2017-07-17 17:59:47	42.656400000	-69.618100000		
T	2017-07-17 18:04:47	42.658100000	-69.618300000		
T	2017-07-17 18:10:49	42.659700000	-69.618600000		
T	2017-07-17 18:16:11	42.661400000	-69.618600000		
T	2017-07-17 18:17:04	42.659700000	-69.618000000		
T	2017-07-17 18:17:40	42.658000000	-69.617800000		
T	2017-07-17 18:18:16	42.656300000	-69.617500000		
T	2017-07-17 18:18:52	42.654600000	-69.617600000		
T	2017-07-17 18:19:28	42.652800000	-69.617400000		
T	2017-07-17 18:29:17	42.654400000	-69.618100000		
T	2017-07-17 18:36:38	42.656100000	-69.618400000		
T	2017-07-17 18:41:38	42.657800000	-69.618400000		
T	2017-07-17 18:43:28	42.659300000	-69.617600000		
T	2017-07-17 18:44:09	42.660900000	-69.616600000		
T	2017-07-17 18:44:48	42.662400000	-69.615400000		
T	2017-07-17 18:45:29	42.663900000	-69.614200000		
T	2017-07-17 18:46:09	42.665400000	-69.613000000		
T	2017-07-17 18:46:48	42.666900000	-69.611900000		
T	2017-07-17 18:47:29	42.668400000	-69.610700000		
T	2017-07-17 18:48:07	42.669900000	-69.609500000		
T	2017-07-17 18:48:43	42.671400000	-69.608200000		
T	2017-07-17 18:49:19	42.672900000	-69.607000000		
T	2017-07-17 18:49:53	42.674400000	-69.605900000		
T	2017-07-17 18:50:26	42.675800000	-69.604700000		
T	2017-07-17 18:50:56	42.677200000	-69.603500000		
T	2017-07-17 18:51:19	42.678700000	-69.602300000		
T	2017-07-17 18:51:41	42.680300000	-69.601000000		
T	2017-07-17 18:52:03	42.681800000	-69.599600000		
T	2017-07-17 18:52:24	42.683300000	-69.598300000		
T	2017-07-17 18:52:46	42.684800000	-69.596900000		
T	2017-07-17 18:53:08	42.686300000	-69.595600000		
T	2017-07-17 18:53:31	42.687900000	-69.594300000		
T	2017-07-17 18:53:51	42.689200000	-69.593000000		
T	2017-07-17 18:54:10	42.690600000	-69.591700000		
T	2017-07-17 18:54:32	42.692200000	-69.590400000		
T	2017-07-17 18:54:53	42.693600000	-69.589100000		
T	2017-07-17 18:55:14	42.695100000	-69.587800000		
T	2017-07-17 18:55:36	42.696700000	-69.586500000		
T	2017-07-17 18:55:56	42.698100000	-69.585300000		
T	2017-07-17 18:56:19	42.699600000	-69.583700000		
