type	time	latitude	longitude	name	desc
T	2018-05-19 14:53:26	43.688280000	-69.981277000		
T	2018-05-19 14:55:06	43.688050000	-69.978962000		
T	2018-05-19 14:56:27	43.687985000	-69.976653000		
T	2018-05-19 14:57:07	43.686538000	-69.975475000		
T	2018-05-19 14:57:39	43.684873000	-69.974995000		
T	2018-05-19 14:58:09	43.683187000	-69.974613000		
T	2018-05-19 14:58:39	43.681482000	-69.974090000		
T	2018-05-19 14:59:07	43.679767000	-69.973842000		
T	2018-05-19 14:59:36	43.678052000	-69.973617000		
T	2018-05-19 15:00:03	43.676345000	-69.973367000		
T	2018-05-19 15:00:29	43.674677000	-69.973107000		
T	2018-05-19 15:00:55	43.672993000	-69.972833000		
T	2018-05-19 15:01:21	43.671333000	-69.972527000		
T	2018-05-19 15:01:48	43.669673000	-69.972217000		
T	2018-05-19 15:02:14	43.667945000	-69.971912000		
T	2018-05-19 15:02:40	43.666273000	-69.971655000		
T	2018-05-19 15:03:06	43.664605000	-69.971407000		
T	2018-05-19 15:03:33	43.662948000	-69.971133000		
T	2018-05-19 15:03:59	43.661292000	-69.970837000		
T	2018-05-19 15:04:25	43.659608000	-69.970593000		
T	2018-05-19 15:04:50	43.657952000	-69.970288000		
T	2018-05-19 15:05:16	43.656292000	-69.970015000		
T	2018-05-19 15:05:43	43.654578000	-69.969717000		
T	2018-05-19 15:06:09	43.652912000	-69.969538000		
T	2018-05-19 15:06:37	43.651150000	-69.969127000		
T	2018-05-19 15:07:03	43.649485000	-69.968860000		
T	2018-05-19 15:07:29	43.647825000	-69.968545000		
T	2018-05-19 15:07:57	43.646112000	-69.968245000		
T	2018-05-19 15:08:23	43.644427000	-69.968048000		
T	2018-05-19 15:08:49	43.642725000	-69.967620000		
T	2018-05-19 15:09:15	43.641077000	-69.967273000		
T	2018-05-19 15:09:43	43.639377000	-69.966897000		
T	2018-05-19 15:10:10	43.637672000	-69.966578000		
T	2018-05-19 15:10:44	43.636017000	-69.966287000		
T	2018-05-19 15:18:02	43.636502000	-69.968493000		
T	2018-05-19 15:22:51	43.637300000	-69.970527000		
T	2018-05-19 15:27:15	43.638132000	-69.972532000		
T	2018-05-19 15:28:13	43.637108000	-69.970645000		
T	2018-05-19 15:28:39	43.635735000	-69.969222000		
T	2018-05-19 15:29:05	43.634347000	-69.967793000		
T	2018-05-19 15:29:31	43.632997000	-69.966298000		
T	2018-05-19 15:29:56	43.631705000	-69.964842000		
T	2018-05-19 15:30:20	43.630413000	-69.963328000		
T	2018-05-19 15:30:43	43.629152000	-69.961798000		
T	2018-05-19 15:31:06	43.627905000	-69.960208000		
T	2018-05-19 15:31:29	43.626678000	-69.958578000		
T	2018-05-19 15:31:52	43.625322000	-69.957193000		
T	2018-05-19 15:32:15	43.623803000	-69.956113000		
T	2018-05-19 15:32:38	43.622272000	-69.955080000		
T	2018-05-19 15:33:01	43.620750000	-69.954043000		
T	2018-05-19 15:33:24	43.619257000	-69.952893000		
T	2018-05-19 15:33:47	43.617785000	-69.951717000		
T	2018-05-19 15:34:10	43.616287000	-69.950557000		
T	2018-05-19 15:34:33	43.614797000	-69.949375000		
T	2018-05-19 15:34:56	43.613325000	-69.948122000		
T	2018-05-19 15:35:20	43.611827000	-69.946960000		
T	2018-05-19 15:35:43	43.610333000	-69.945772000		
T	2018-05-19 15:36:06	43.608847000	-69.944527000		
T	2018-05-19 15:36:29	43.607365000	-69.943297000		
T	2018-05-19 15:36:51	43.605880000	-69.942053000		
T	2018-05-19 15:37:14	43.604367000	-69.940902000		
T	2018-05-19 15:37:37	43.602808000	-69.939843000		
T	2018-05-19 15:37:59	43.601312000	-69.938828000		
T	2018-05-19 15:38:22	43.599762000	-69.937718000		
T	2018-05-19 15:38:46	43.598275000	-69.936618000		
T	2018-05-19 15:39:12	43.596750000	-69.935505000		
T	2018-05-19 15:39:45	43.595302000	-69.934358000		
T	2018-05-19 15:40:24	43.593932000	-69.932988000		
T	2018-05-19 15:52:20	43.594030000	-69.935288000		
T	2018-05-19 15:58:50	43.594770000	-69.937363000		
T	2018-05-19 16:00:08	43.596352000	-69.938177000		
T	2018-05-19 16:00:43	43.597932000	-69.938982000		
T	2018-05-19 16:01:06	43.599438000	-69.940087000		
T	2018-05-19 16:01:28	43.601070000	-69.940712000		
T	2018-05-19 16:01:47	43.602643000	-69.941628000		
T	2018-05-19 16:02:07	43.604203000	-69.942620000		
T	2018-05-19 16:02:28	43.605760000	-69.943698000		
T	2018-05-19 16:02:46	43.607265000	-69.944753000		
T	2018-05-19 16:03:06	43.608735000	-69.945980000		
T	2018-05-19 16:03:27	43.610292000	-69.947057000		
T	2018-05-19 16:03:46	43.611792000	-69.948107000		
T	2018-05-19 16:04:06	43.613417000	-69.948905000		
T	2018-05-19 16:04:27	43.614940000	-69.949908000		
T	2018-05-19 16:04:46	43.616545000	-69.950775000		
T	2018-05-19 16:05:07	43.618158000	-69.951717000		
T	2018-05-19 16:05:28	43.619890000	-69.952560000		
T	2018-05-19 16:05:48	43.621475000	-69.953370000		
T	2018-05-19 16:06:06	43.623017000	-69.954282000		
T	2018-05-19 16:06:25	43.624555000	-69.955207000		
T	2018-05-19 16:06:45	43.626170000	-69.956108000		
T	2018-05-19 16:07:05	43.627763000	-69.956953000		
T	2018-05-19 16:07:25	43.629332000	-69.957867000		
T	2018-05-19 16:07:44	43.630835000	-69.958952000		
T	2018-05-19 16:08:04	43.632400000	-69.960057000		
T	2018-05-19 16:08:23	43.633868000	-69.961150000		
T	2018-05-19 16:08:42	43.635303000	-69.962325000		
T	2018-05-19 16:09:03	43.636757000	-69.963632000		
T	2018-05-19 16:09:21	43.638287000	-69.964767000		
T	2018-05-19 16:09:40	43.639718000	-69.965950000		
T	2018-05-19 16:10:01	43.641277000	-69.967010000		
T	2018-05-19 16:10:19	43.642803000	-69.968028000		
T	2018-05-19 16:10:39	43.644293000	-69.969275000		
T	2018-05-19 16:10:59	43.645722000	-69.970515000		
T	2018-05-19 16:11:17	43.647147000	-69.971750000		
T	2018-05-19 16:11:37	43.648707000	-69.972827000		
T	2018-05-19 16:11:56	43.650267000	-69.973880000		
T	2018-05-19 16:12:16	43.651823000	-69.974965000		
T	2018-05-19 16:12:37	43.653452000	-69.975850000		
T	2018-05-19 16:12:55	43.654988000	-69.976903000		
T	2018-05-19 16:13:15	43.656568000	-69.977953000		
T	2018-05-19 16:13:35	43.658038000	-69.979058000		
T	2018-05-19 16:13:53	43.659452000	-69.980280000		
T	2018-05-19 16:14:12	43.660948000	-69.981382000		
T	2018-05-19 16:14:31	43.662493000	-69.982383000		
T	2018-05-19 16:14:50	43.663987000	-69.983462000		
T	2018-05-19 16:15:09	43.665480000	-69.984565000		
T	2018-05-19 16:15:28	43.666923000	-69.985718000		
T	2018-05-19 16:15:48	43.668508000	-69.986908000		
T	2018-05-19 16:16:07	43.670010000	-69.987952000		
T	2018-05-19 16:16:27	43.671568000	-69.989063000		
T	2018-05-19 16:16:47	43.673047000	-69.990188000		
T	2018-05-19 16:17:05	43.674547000	-69.991298000		
T	2018-05-19 16:17:25	43.676118000	-69.992438000		
T	2018-05-19 16:17:46	43.677638000	-69.993638000		
T	2018-05-19 16:18:04	43.679120000	-69.994737000		
T	2018-05-19 16:18:24	43.680678000	-69.995853000		
T	2018-05-19 16:18:44	43.682142000	-69.996987000		
T	2018-05-19 16:19:02	43.683687000	-69.997995000		
T	2018-05-19 16:19:23	43.685295000	-69.999145000		
T	2018-05-19 16:19:43	43.686757000	-70.000283000		
T	2018-05-19 16:20:01	43.688347000	-70.001167000		
T	2018-05-19 16:20:22	43.689942000	-70.002012000		
T	2018-05-19 16:20:41	43.691515000	-70.002962000		
T	2018-05-19 16:21:00	43.693103000	-70.003758000		
T	2018-05-19 16:21:20	43.694645000	-70.004683000		
T	2018-05-19 16:21:39	43.695615000	-70.006653000		
T	2018-05-19 16:21:59	43.696383000	-70.008793000		
T	2018-05-19 16:22:18	43.697547000	-70.010483000		
T	2018-05-19 16:22:37	43.698872000	-70.011945000		
T	2018-05-19 16:22:56	43.700228000	-70.013322000		
T	2018-05-19 16:23:16	43.701640000	-70.014695000		
T	2018-05-19 16:23:35	43.703135000	-70.015762000		
T	2018-05-19 16:23:55	43.704612000	-70.016908000		
T	2018-05-19 16:24:15	43.705310000	-70.019007000		
T	2018-05-19 16:24:38	43.704498000	-70.021038000		
T	2018-05-19 16:25:13	43.702988000	-70.022023000		
T	2018-05-19 16:33:00	43.702820000	-70.024320000		
T	2018-05-19 16:37:55	43.704025000	-70.025913000		
T	2018-05-19 16:41:20	43.705700000	-70.026167000		
T	2018-05-19 16:42:09	43.706925000	-70.024568000		
T	2018-05-19 16:42:43	43.708355000	-70.023273000		
T	2018-05-19 16:43:15	43.709837000	-70.022175000		
T	2018-05-19 16:43:43	43.711335000	-70.020968000		
T	2018-05-19 16:44:05	43.712858000	-70.019810000		
T	2018-05-19 16:44:25	43.714425000	-70.018863000		
T	2018-05-19 16:44:46	43.715982000	-70.017935000		
T	2018-05-19 16:45:05	43.717520000	-70.016878000		
T	2018-05-19 16:45:25	43.719017000	-70.015760000		
T	2018-05-19 16:45:46	43.720565000	-70.014728000		
T	2018-05-19 16:46:05	43.722097000	-70.013617000		
T	2018-05-19 16:46:25	43.723645000	-70.012502000		
T	2018-05-19 16:46:46	43.725198000	-70.011410000		
T	2018-05-19 16:47:04	43.726712000	-70.010427000		
T	2018-05-19 16:47:24	43.728287000	-70.009482000		
T	2018-05-19 16:47:45	43.729847000	-70.008450000		
T	2018-05-19 16:48:04	43.731375000	-70.007412000		
T	2018-05-19 16:48:24	43.732907000	-70.006315000		
T	2018-05-19 16:48:45	43.734490000	-70.005380000		
T	2018-05-19 16:49:05	43.735945000	-70.004088000		
T	2018-05-19 16:49:24	43.737457000	-70.002923000		
T	2018-05-19 16:49:44	43.738965000	-70.001942000		
T	2018-05-19 16:50:03	43.740557000	-70.000972000		
T	2018-05-19 16:50:23	43.742152000	-70.000138000		
T	2018-05-19 16:50:47	43.743743000	-69.999427000		
T	2018-05-19 16:51:18	43.745280000	-69.998527000		
T	2018-05-19 16:51:54	43.746780000	-69.997428000		
T	2018-05-19 16:52:32	43.748355000	-69.996405000		
T	2018-05-19 16:53:11	43.749898000	-69.995438000		
T	2018-05-19 16:53:50	43.751422000	-69.994490000		
T	2018-05-19 16:54:30	43.752930000	-69.993475000		
T	2018-05-19 16:55:08	43.754492000	-69.992560000		
T	2018-05-19 16:55:47	43.756073000	-69.991678000		
T	2018-05-19 16:56:26	43.757605000	-69.990708000		
T	2018-05-19 16:57:09	43.759097000	-69.989615000		
T	2018-05-19 16:59:12	43.760567000	-69.988523000		
T	2018-05-19 17:05:15	43.762225000	-69.988758000		
T	2018-05-19 17:08:50	43.763868000	-69.988270000		
T	2018-05-19 17:09:25	43.764810000	-69.986310000		
T	2018-05-19 17:09:53	43.765893000	-69.984505000		
T	2018-05-19 17:10:23	43.767168000	-69.982988000		
T	2018-05-19 17:11:04	43.768512000	-69.981553000		
T	2018-05-19 17:11:47	43.769852000	-69.980128000		
T	2018-05-19 17:12:32	43.771318000	-69.978955000		
T	2018-05-19 17:13:15	43.772987000	-69.978538000		
T	2018-05-19 17:13:52	43.774663000	-69.978170000		
T	2018-05-19 17:14:19	43.776328000	-69.978013000		
T	2018-05-19 17:14:40	43.778068000	-69.977860000		
T	2018-05-19 17:15:01	43.779752000	-69.977545000		
T	2018-05-19 17:15:21	43.781423000	-69.977200000		
T	2018-05-19 17:15:44	43.782925000	-69.976005000		
T	2018-05-19 17:16:05	43.784040000	-69.974263000		
T	2018-05-19 17:16:26	43.785205000	-69.972585000		
T	2018-05-19 17:16:50	43.786542000	-69.971125000		
T	2018-05-19 17:17:23	43.787992000	-69.969962000		
T	2018-05-19 17:17:55	43.789457000	-69.968788000		
T	2018-05-19 17:18:29	43.790960000	-69.967695000		
T	2018-05-19 17:19:08	43.792450000	-69.966608000		
T	2018-05-19 17:26:20	43.793702000	-69.965077000		
T	2018-05-19 17:33:15	43.794135000	-69.962838000		
T	2018-05-19 17:35:27	43.794393000	-69.960555000		
T	2018-05-19 17:48:38	43.793470000	-69.958607000		
T	2018-05-19 17:53:09	43.794548000	-69.960482000		
T	2018-05-19 17:54:03	43.794487000	-69.962808000		
T	2018-05-19 17:54:49	43.793442000	-69.964620000		
T	2018-05-19 17:55:34	43.792355000	-69.966437000		
T	2018-05-19 17:56:20	43.791142000	-69.968023000		
T	2018-05-19 17:57:05	43.789800000	-69.969458000		
T	2018-05-19 17:57:48	43.788502000	-69.970907000		
T	2018-05-19 17:58:33	43.787197000	-69.972412000		
T	2018-05-19 17:59:14	43.785682000	-69.973508000		
T	2018-05-19 17:59:46	43.784030000	-69.974172000		
T	2018-05-19 18:00:12	43.782498000	-69.975265000		
T	2018-05-19 18:00:34	43.780937000	-69.976295000		
T	2018-05-19 18:00:55	43.779478000	-69.977423000		
T	2018-05-19 18:01:16	43.778053000	-69.978623000		
T	2018-05-19 18:01:38	43.776532000	-69.979778000		
T	2018-05-19 18:02:00	43.774965000	-69.980807000		
T	2018-05-19 18:02:22	43.773433000	-69.981923000		
T	2018-05-19 18:02:44	43.771877000	-69.982972000		
T	2018-05-19 18:03:13	43.770333000	-69.983848000		
T	2018-05-19 18:04:04	43.768772000	-69.984662000		
T	2018-05-19 18:04:58	43.767275000	-69.985703000		
T	2018-05-19 18:05:36	43.765707000	-69.986593000		
T	2018-05-19 18:05:59	43.764230000	-69.987690000		
T	2018-05-19 18:06:21	43.762722000	-69.988722000		
T	2018-05-19 18:06:43	43.761180000	-69.989657000		
T	2018-05-19 18:07:04	43.759597000	-69.990513000		
T	2018-05-19 18:07:34	43.758037000	-69.991332000		
T	2018-05-19 18:08:21	43.756460000	-69.992193000		
T	2018-05-19 18:09:07	43.754945000	-69.993190000		
T	2018-05-19 18:09:54	43.753370000	-69.994045000		
T	2018-05-19 18:10:41	43.751745000	-69.994692000		
T	2018-05-19 18:11:21	43.750225000	-69.995652000		
T	2018-05-19 18:12:01	43.748758000	-69.996780000		
T	2018-05-19 18:12:39	43.747303000	-69.997927000		
T	2018-05-19 18:13:03	43.745808000	-69.998995000		
T	2018-05-19 18:13:24	43.744307000	-70.000125000		
T	2018-05-19 18:13:45	43.742803000	-70.001288000		
T	2018-05-19 18:14:06	43.741297000	-70.002437000		
T	2018-05-19 18:14:28	43.739773000	-70.003577000		
T	2018-05-19 18:14:48	43.738250000	-70.004707000		
T	2018-05-19 18:15:09	43.736717000	-70.005862000		
T	2018-05-19 18:15:30	43.735182000	-70.007002000		
T	2018-05-19 18:15:52	43.733642000	-70.008132000		
T	2018-05-19 18:16:13	43.732083000	-70.009205000		
T	2018-05-19 18:16:33	43.730525000	-70.010267000		
T	2018-05-19 18:16:53	43.728970000	-70.011303000		
T	2018-05-19 18:17:15	43.727395000	-70.012297000		
T	2018-05-19 18:17:36	43.725802000	-70.013208000		
T	2018-05-19 18:17:57	43.724215000	-70.014140000		
T	2018-05-19 18:18:18	43.722588000	-70.014920000		
T	2018-05-19 18:18:39	43.720908000	-70.015813000		
T	2018-05-19 18:19:01	43.719347000	-70.016785000		
T	2018-05-19 18:19:22	43.717783000	-70.017788000		
T	2018-05-19 18:19:43	43.716237000	-70.018840000		
T	2018-05-19 18:20:04	43.714700000	-70.019932000		
T	2018-05-19 18:20:25	43.713163000	-70.021022000		
T	2018-05-19 18:20:46	43.711613000	-70.022097000		
T	2018-05-19 18:21:07	43.710025000	-70.023072000		
T	2018-05-19 18:21:28	43.708480000	-70.024185000		
T	2018-05-19 18:21:50	43.706895000	-70.025182000		
T	2018-05-19 18:22:09	43.705377000	-70.026178000		
T	2018-05-19 18:22:30	43.703820000	-70.027260000		
T	2018-05-19 18:22:52	43.702187000	-70.028335000		
T	2018-05-19 18:23:14	43.700643000	-70.029437000		
T	2018-05-19 18:23:34	43.699195000	-70.030740000		
T	2018-05-19 18:23:55	43.697863000	-70.032290000		
T	2018-05-19 18:24:14	43.696530000	-70.033732000		
T	2018-05-19 18:24:35	43.695163000	-70.035100000		
T	2018-05-19 18:24:55	43.693817000	-70.036478000		
T	2018-05-19 18:25:14	43.692570000	-70.038008000		
T	2018-05-19 18:25:35	43.691185000	-70.039302000		
T	2018-05-19 18:25:56	43.689825000	-70.040798000		
T	2018-05-19 18:26:17	43.688422000	-70.042250000		
T	2018-05-19 18:26:38	43.687008000	-70.043828000		
T	2018-05-19 18:27:00	43.685623000	-70.045313000		
T	2018-05-19 18:27:21	43.684200000	-70.046708000		
T	2018-05-19 18:27:42	43.682742000	-70.048023000		
T	2018-05-19 18:28:03	43.681238000	-70.049245000		
T	2018-05-19 18:28:25	43.679745000	-70.050455000		
T	2018-05-19 18:28:45	43.678240000	-70.051680000		
T	2018-05-19 18:29:06	43.676723000	-70.052865000		
T	2018-05-19 18:29:26	43.675223000	-70.053980000		
T	2018-05-19 18:29:48	43.673722000	-70.055345000		
T	2018-05-19 18:30:07	43.672358000	-70.056742000		
T	2018-05-19 18:30:27	43.670975000	-70.058102000		
T	2018-05-19 18:30:49	43.669442000	-70.059488000		
T	2018-05-19 18:31:12	43.667962000	-70.060968000		
T	2018-05-19 18:31:34	43.666508000	-70.062472000		
T	2018-05-19 18:31:55	43.665010000	-70.063885000		
T	2018-05-19 18:32:17	43.663492000	-70.065248000		
T	2018-05-19 18:32:39	43.661995000	-70.066697000		
T	2018-05-19 18:33:00	43.660487000	-70.068118000		
T	2018-05-19 18:33:23	43.658923000	-70.069412000		
T	2018-05-19 18:33:45	43.657395000	-70.070817000		
T	2018-05-19 18:34:07	43.655870000	-70.072198000		
T	2018-05-19 18:34:27	43.654493000	-70.073545000		
T	2018-05-19 18:34:48	43.653102000	-70.074825000		
T	2018-05-19 18:35:07	43.651678000	-70.076045000		
T	2018-05-19 18:35:27	43.650290000	-70.077327000		
T	2018-05-19 18:35:48	43.648927000	-70.078688000		
T	2018-05-19 18:36:07	43.647515000	-70.079943000		
T	2018-05-19 18:36:26	43.646135000	-70.081258000		
T	2018-05-19 18:36:47	43.644668000	-70.082442000		
T	2018-05-19 18:37:07	43.643247000	-70.083718000		
T	2018-05-19 18:37:27	43.641897000	-70.085075000		
T	2018-05-19 18:37:47	43.640548000	-70.086440000		
T	2018-05-19 18:38:07	43.639090000	-70.087625000		
T	2018-05-19 18:38:29	43.637572000	-70.089038000		
T	2018-05-19 18:38:51	43.636083000	-70.090505000		
T	2018-05-19 18:39:11	43.634630000	-70.091642000		
T	2018-05-19 18:39:33	43.633110000	-70.093055000		
T	2018-05-19 18:39:55	43.631595000	-70.094465000		
T	2018-05-19 18:40:17	43.630100000	-70.095918000		
T	2018-05-19 18:40:39	43.628575000	-70.097292000		
T	2018-05-19 18:41:00	43.627135000	-70.098478000		
T	2018-05-19 18:41:19	43.625747000	-70.099825000		
T	2018-05-19 18:41:39	43.624385000	-70.101157000		
T	2018-05-19 18:42:00	43.622993000	-70.102427000		
T	2018-05-19 18:42:19	43.621548000	-70.103600000		
T	2018-05-19 18:42:39	43.620158000	-70.104887000		
T	2018-05-19 18:42:59	43.618775000	-70.106190000		
T	2018-05-19 18:43:19	43.617363000	-70.107460000		
T	2018-05-19 18:43:39	43.615980000	-70.108775000		
T	2018-05-19 18:43:59	43.614580000	-70.110040000		
T	2018-05-19 18:44:19	43.613270000	-70.111463000		
T	2018-05-19 18:44:39	43.612062000	-70.113050000		
T	2018-05-19 18:45:01	43.610577000	-70.114500000		
T	2018-05-19 18:45:22	43.609147000	-70.115690000		
T	2018-05-19 18:45:41	43.607662000	-70.116782000		
T	2018-05-19 18:46:01	43.606232000	-70.117972000		
T	2018-05-19 18:46:22	43.604833000	-70.119258000		
T	2018-05-19 18:46:41	43.603413000	-70.120515000		
T	2018-05-19 18:47:00	43.602020000	-70.121802000		
T	2018-05-19 18:47:21	43.600517000	-70.122863000		
T	2018-05-19 18:47:41	43.599150000	-70.124232000		
T	2018-05-19 18:48:00	43.597722000	-70.125442000		
T	2018-05-19 18:48:21	43.596320000	-70.126770000		
T	2018-05-19 18:48:41	43.594918000	-70.128045000		
T	2018-05-19 18:49:01	43.593482000	-70.129267000		
T	2018-05-19 18:49:21	43.592063000	-70.130545000		
T	2018-05-19 18:49:41	43.590668000	-70.131868000		
T	2018-05-19 18:50:01	43.589310000	-70.133223000		
T	2018-05-19 18:50:22	43.587898000	-70.134453000		
T	2018-05-19 18:50:41	43.586503000	-70.135737000		
T	2018-05-19 18:51:01	43.585087000	-70.136977000		
T	2018-05-19 18:51:21	43.583648000	-70.138208000		
T	2018-05-19 18:51:41	43.582225000	-70.139485000		
T	2018-05-19 18:52:02	43.580863000	-70.140858000		
T	2018-05-19 18:52:23	43.579362000	-70.142287000		
T	2018-05-19 18:52:45	43.577887000	-70.143713000		
T	2018-05-19 18:53:07	43.576363000	-70.145087000		
T	2018-05-19 18:53:27	43.574913000	-70.146225000		
T	2018-05-19 18:53:47	43.573488000	-70.147448000		
T	2018-05-19 18:54:09	43.572045000	-70.149003000		
T	2018-05-19 18:54:31	43.570487000	-70.150320000		
T	2018-05-19 18:54:51	43.569115000	-70.151635000		
T	2018-05-19 18:55:13	43.567570000	-70.152982000		
T	2018-05-19 18:55:36	43.566088000	-70.154440000		
T	2018-05-19 18:55:58	43.564548000	-70.155795000		
T	2018-05-19 18:56:19	43.563047000	-70.157185000		
T	2018-05-19 18:56:41	43.561550000	-70.158587000		
T	2018-05-19 18:57:03	43.559920000	-70.159637000		
T	2018-05-19 18:57:23	43.558500000	-70.160850000		
T	2018-05-19 18:57:43	43.557157000	-70.162263000		
T	2018-05-19 18:58:05	43.555987000	-70.164192000		
T	2018-05-19 18:58:25	43.554883000	-70.165922000		
T	2018-05-19 18:58:45	43.553727000	-70.167628000		
T	2018-05-19 18:59:07	43.552467000	-70.169465000		
T	2018-05-19 18:59:29	43.551187000	-70.171268000		
T	2018-05-19 18:59:51	43.549962000	-70.173142000		
T	2018-05-19 19:00:11	43.548728000	-70.174707000		
T	2018-05-19 19:00:31	43.547533000	-70.176317000		
T	2018-05-19 19:00:53	43.546215000	-70.178052000		
T	2018-05-19 19:01:13	43.545053000	-70.179748000		
T	2018-05-19 19:01:34	43.543932000	-70.181503000		
T	2018-05-19 19:01:53	43.542795000	-70.183218000		
T	2018-05-19 19:02:13	43.541555000	-70.184817000		
T	2018-05-19 19:02:36	43.540210000	-70.186498000		
T	2018-05-19 19:02:57	43.538700000	-70.187922000		
T	2018-05-19 19:03:19	43.537162000	-70.189295000		
T	2018-05-19 19:03:39	43.535648000	-70.190398000		
T	2018-05-19 19:03:59	43.534203000	-70.191602000		
T	2018-05-19 19:04:19	43.532758000	-70.192838000		
T	2018-05-19 19:04:39	43.531298000	-70.193985000		
T	2018-05-19 19:04:59	43.529838000	-70.195182000		
T	2018-05-19 19:05:19	43.528345000	-70.196287000		
T	2018-05-19 19:05:39	43.526900000	-70.197480000		
T	2018-05-19 19:05:59	43.525467000	-70.198735000		
T	2018-05-19 19:06:19	43.524038000	-70.199998000		
T	2018-05-19 19:06:39	43.522562000	-70.201168000		
T	2018-05-19 19:06:58	43.521142000	-70.202452000		
T	2018-05-19 19:07:19	43.519678000	-70.203623000		
T	2018-05-19 19:07:39	43.518180000	-70.204725000		
T	2018-05-19 19:07:58	43.516685000	-70.205927000		
T	2018-05-19 19:08:19	43.515290000	-70.207263000		
T	2018-05-19 19:08:39	43.513882000	-70.208578000		
T	2018-05-19 19:08:58	43.512453000	-70.209823000		
T	2018-05-19 19:09:19	43.510965000	-70.210958000		
T	2018-05-19 19:09:39	43.509522000	-70.212208000		
T	2018-05-19 19:09:59	43.508038000	-70.213352000		
T	2018-05-19 19:10:19	43.506582000	-70.214612000		
T	2018-05-19 19:10:39	43.505107000	-70.215793000		
T	2018-05-19 19:10:59	43.503657000	-70.217017000		
T	2018-05-19 19:11:20	43.502213000	-70.218268000		
T	2018-05-19 19:11:39	43.500773000	-70.219542000		
T	2018-05-19 19:11:59	43.499323000	-70.220783000		
T	2018-05-19 19:12:19	43.497850000	-70.221998000		
T	2018-05-19 19:12:39	43.496390000	-70.223212000		
T	2018-05-19 19:12:59	43.494853000	-70.224298000		
T	2018-05-19 19:13:19	43.493432000	-70.225583000		
T	2018-05-19 19:13:39	43.492055000	-70.226962000		
T	2018-05-19 19:13:59	43.490562000	-70.228108000		
T	2018-05-19 19:14:18	43.489078000	-70.229255000		
T	2018-05-19 19:14:39	43.487658000	-70.230582000		
T	2018-05-19 19:14:59	43.486263000	-70.231943000		
T	2018-05-19 19:15:18	43.484700000	-70.232983000		
T	2018-05-19 19:15:39	43.483300000	-70.234325000		
T	2018-05-19 19:15:59	43.481778000	-70.235457000		
T	2018-05-19 19:16:19	43.480373000	-70.236798000		
T	2018-05-19 19:16:39	43.478905000	-70.237977000		
T	2018-05-19 19:16:59	43.477425000	-70.239125000		
T	2018-05-19 19:17:19	43.475897000	-70.240210000		
T	2018-05-19 19:17:39	43.474487000	-70.241527000		
T	2018-05-19 19:17:59	43.473095000	-70.242838000		
T	2018-05-19 19:18:19	43.471798000	-70.244328000		
T	2018-05-19 19:18:39	43.470310000	-70.245482000		
T	2018-05-19 19:18:59	43.468827000	-70.246663000		
T	2018-05-19 19:19:18	43.467307000	-70.247743000		
T	2018-05-19 19:19:39	43.465807000	-70.248897000		
T	2018-05-19 19:19:59	43.464398000	-70.250198000		
T	2018-05-19 19:20:18	43.462885000	-70.251307000		
T	2018-05-19 19:20:39	43.461448000	-70.252555000		
T	2018-05-19 19:20:59	43.459970000	-70.253727000		
T	2018-05-19 19:21:18	43.458548000	-70.254992000		
T	2018-05-19 19:21:39	43.457052000	-70.256130000		
T	2018-05-19 19:21:59	43.455600000	-70.257360000		
T	2018-05-19 19:22:19	43.454123000	-70.258542000		
T	2018-05-19 19:22:39	43.452660000	-70.259812000		
T	2018-05-19 19:22:59	43.451222000	-70.261063000		
T	2018-05-19 19:23:19	43.449775000	-70.262292000		
T	2018-05-19 19:23:39	43.448250000	-70.263355000		
T	2018-05-19 19:23:59	43.446818000	-70.264635000		
T	2018-05-19 19:24:19	43.445385000	-70.265908000		
T	2018-05-19 19:24:39	43.443917000	-70.267082000		
T	2018-05-19 19:24:59	43.442462000	-70.268318000		
T	2018-05-19 19:25:19	43.440978000	-70.269510000		
T	2018-05-19 19:25:40	43.439528000	-70.270735000		
T	2018-05-19 19:25:59	43.438010000	-70.271873000		
T	2018-05-19 19:26:19	43.436583000	-70.273203000		
T	2018-05-19 19:26:40	43.435160000	-70.274497000		
T	2018-05-19 19:26:59	43.433655000	-70.275660000		
T	2018-05-19 19:27:19	43.432165000	-70.276832000		
T	2018-05-19 19:27:40	43.430725000	-70.278113000		
T	2018-05-19 19:27:59	43.429247000	-70.279308000		
T	2018-05-19 19:28:19	43.427848000	-70.280640000		
T	2018-05-19 19:28:39	43.426353000	-70.281827000		
T	2018-05-19 19:28:59	43.424885000	-70.283072000		
T	2018-05-19 19:29:19	43.423420000	-70.284322000		
T	2018-05-19 19:29:39	43.421935000	-70.285547000		
T	2018-05-19 19:29:59	43.420438000	-70.286753000		
T	2018-05-19 19:30:19	43.418988000	-70.288030000		
T	2018-05-19 19:30:38	43.417472000	-70.289190000		
T	2018-05-19 19:30:59	43.416033000	-70.290453000		
T	2018-05-19 19:31:19	43.414578000	-70.291680000		
T	2018-05-19 19:31:38	43.413075000	-70.292865000		
T	2018-05-19 19:31:59	43.411753000	-70.294345000		
T	2018-05-19 19:32:19	43.410325000	-70.295662000		
T	2018-05-19 19:32:39	43.408807000	-70.296790000		
T	2018-05-19 19:32:59	43.407340000	-70.298022000		
T	2018-05-19 19:33:19	43.405820000	-70.299145000		
T	2018-05-19 19:33:39	43.404337000	-70.300360000		
