type	time	latitude	longitude	name	desc
T	2018-07-19 09:54:40	42.284333000	-70.204500000		
T	2018-07-19 09:55:21	42.282667000	-70.205333000		
T	2018-07-19 09:56:01	42.281167000	-70.206333000		
T	2018-07-19 09:56:41	42.279500000	-70.207000000		
T	2018-07-19 09:57:22	42.277833000	-70.208000000		
T	2018-07-19 09:58:03	42.276167000	-70.208833000		
T	2018-07-19 09:58:45	42.274500000	-70.209667000		
T	2018-07-19 09:59:27	42.273000000	-70.210667000		
T	2018-07-19 10:00:05	42.271333000	-70.211333000		
T	2018-07-19 10:00:48	42.269833000	-70.212333000		
T	2018-07-19 10:01:26	42.268167000	-70.213000000		
T	2018-07-19 10:02:07	42.266500000	-70.213833000		
T	2018-07-19 10:02:48	42.265000000	-70.214833000		
T	2018-07-19 10:03:27	42.263333000	-70.215500000		
T	2018-07-19 10:04:08	42.261833000	-70.216500000		
T	2018-07-19 10:04:47	42.260167000	-70.217167000		
T	2018-07-19 10:05:28	42.258500000	-70.218000000		
T	2018-07-19 10:06:10	42.256833000	-70.219000000		
T	2018-07-19 10:06:51	42.255167000	-70.219667000		
T	2018-07-19 10:07:33	42.253500000	-70.220500000		
T	2018-07-19 10:08:13	42.251833000	-70.221333000		
T	2018-07-19 10:08:55	42.250167000	-70.222167000		
T	2018-07-19 10:09:35	42.248500000	-70.223000000		
T	2018-07-19 10:10:18	42.246833000	-70.223833000		
T	2018-07-19 10:10:59	42.245167000	-70.224833000		
T	2018-07-19 10:11:41	42.243500000	-70.225667000		
T	2018-07-19 10:12:23	42.241833000	-70.226333000		
T	2018-07-19 10:13:06	42.240167000	-70.227167000		
T	2018-07-19 10:13:47	42.238500000	-70.227833000		
T	2018-07-19 10:14:31	42.236833000	-70.228667000		
T	2018-07-19 10:15:13	42.235167000	-70.229333000		
T	2018-07-19 10:15:55	42.233500000	-70.230167000		
T	2018-07-19 10:16:37	42.231833000	-70.230833000		
T	2018-07-19 10:17:20	42.230167000	-70.231667000		
T	2018-07-19 10:18:02	42.228500000	-70.232500000		
T	2018-07-19 10:18:44	42.226833000	-70.233333000		
T	2018-07-19 10:19:28	42.225167000	-70.234167000		
T	2018-07-19 10:20:11	42.223500000	-70.235000000		
T	2018-07-19 10:20:54	42.221833000	-70.236000000		
T	2018-07-19 10:21:36	42.220167000	-70.236833000		
T	2018-07-19 10:22:19	42.218500000	-70.237667000		
T	2018-07-19 10:23:02	42.216833000	-70.238500000		
T	2018-07-19 10:23:44	42.215333000	-70.239500000		
T	2018-07-19 10:24:26	42.213667000	-70.240333000		
T	2018-07-19 10:25:06	42.212167000	-70.241333000		
T	2018-07-19 10:25:46	42.210667000	-70.242333000		
T	2018-07-19 10:26:27	42.209167000	-70.243333000		
T	2018-07-19 10:27:09	42.207833000	-70.244833000		
T	2018-07-19 10:27:52	42.206333000	-70.246167000		
T	2018-07-19 10:28:35	42.204833000	-70.247333000		
T	2018-07-19 10:29:15	42.203333000	-70.248333000		
T	2018-07-19 10:29:58	42.201667000	-70.249333000		
T	2018-07-19 10:30:39	42.200000000	-70.250167000		
T	2018-07-19 10:31:22	42.198333000	-70.251000000		
T	2018-07-19 10:32:06	42.196667000	-70.251833000		
T	2018-07-19 10:32:44	42.195167000	-70.252833000		
T	2018-07-19 10:33:26	42.193500000	-70.253667000		
T	2018-07-19 10:34:10	42.191833000	-70.254500000		
T	2018-07-19 10:34:50	42.190167000	-70.255333000		
T	2018-07-19 10:35:34	42.188500000	-70.256167000		
T	2018-07-19 10:36:15	42.186833000	-70.257000000		
T	2018-07-19 10:36:56	42.185333000	-70.258000000		
T	2018-07-19 10:37:37	42.183667000	-70.258833000		
T	2018-07-19 10:38:18	42.182000000	-70.259667000		
T	2018-07-19 10:38:59	42.180333000	-70.260333000		
T	2018-07-19 10:39:38	42.178667000	-70.261000000		
T	2018-07-19 10:40:19	42.177000000	-70.261833000		
T	2018-07-19 10:41:00	42.175500000	-70.262833000		
T	2018-07-19 10:41:39	42.173833000	-70.263667000		
T	2018-07-19 10:42:22	42.172167000	-70.264667000		
T	2018-07-19 10:43:03	42.170500000	-70.265667000		
T	2018-07-19 10:43:47	42.168833000	-70.266667000		
T	2018-07-19 10:44:29	42.167167000	-70.267500000		
T	2018-07-19 10:45:08	42.165667000	-70.268500000		
T	2018-07-19 10:45:49	42.164000000	-70.269333000		
T	2018-07-19 10:46:28	42.162500000	-70.270333000		
T	2018-07-19 10:47:09	42.160833000	-70.271167000		
T	2018-07-19 10:47:50	42.159167000	-70.272000000		
T	2018-07-19 10:48:34	42.157500000	-70.272833000		
T	2018-07-19 10:49:13	42.156000000	-70.273833000		
T	2018-07-19 10:49:55	42.154333000	-70.274667000		
T	2018-07-19 10:50:37	42.152667000	-70.275667000		
T	2018-07-19 10:51:22	42.151000000	-70.276500000		
T	2018-07-19 10:52:01	42.149500000	-70.277500000		
T	2018-07-19 10:52:46	42.147833000	-70.278500000		
T	2018-07-19 10:53:30	42.146167000	-70.279333000		
T	2018-07-19 10:54:11	42.144667000	-70.280333000		
T	2018-07-19 10:54:56	42.143000000	-70.281167000		
T	2018-07-19 10:55:36	42.141500000	-70.282167000		
T	2018-07-19 10:56:21	42.139833000	-70.283000000		
T	2018-07-19 10:57:00	42.138333000	-70.284000000		
T	2018-07-19 10:57:45	42.136667000	-70.284833000		
T	2018-07-19 10:58:25	42.135167000	-70.285833000		
T	2018-07-19 10:59:10	42.133500000	-70.286833000		
T	2018-07-19 10:59:55	42.131833000	-70.287833000		
T	2018-07-19 11:00:44	42.130333000	-70.288833000		
T	2018-07-19 11:01:52	42.128667000	-70.289667000		
T	2018-07-19 11:02:34	42.127167000	-70.290667000		
T	2018-07-19 11:03:16	42.125500000	-70.291500000		
T	2018-07-19 11:03:58	42.123833000	-70.292500000		
T	2018-07-19 11:04:43	42.122167000	-70.293333000		
T	2018-07-19 11:05:26	42.120500000	-70.294167000		
T	2018-07-19 11:06:07	42.119000000	-70.295167000		
T	2018-07-19 11:06:48	42.117333000	-70.296000000		
T	2018-07-19 11:07:30	42.115667000	-70.296833000		
T	2018-07-19 11:08:14	42.114000000	-70.297667000		
T	2018-07-19 11:08:54	42.112500000	-70.298667000		
T	2018-07-19 11:09:36	42.110833000	-70.299500000		
T	2018-07-19 11:10:20	42.109167000	-70.300500000		
T	2018-07-19 11:11:03	42.107500000	-70.301333000		
T	2018-07-19 11:11:46	42.105833000	-70.302167000		
T	2018-07-19 11:12:26	42.104333000	-70.303167000		
T	2018-07-19 11:13:10	42.102667000	-70.304000000		
T	2018-07-19 11:13:50	42.101167000	-70.305000000		
T	2018-07-19 11:14:32	42.099500000	-70.305833000		
T	2018-07-19 11:15:12	42.098000000	-70.306833000		
T	2018-07-19 11:15:54	42.096500000	-70.307833000		
T	2018-07-19 11:16:34	42.094833000	-70.308667000		
T	2018-07-19 11:17:16	42.093333000	-70.309667000		
T	2018-07-19 11:17:59	42.091667000	-70.310500000		
T	2018-07-19 11:18:39	42.090167000	-70.311500000		
T	2018-07-19 11:19:22	42.088667000	-70.312500000		
T	2018-07-19 11:20:02	42.087000000	-70.313333000		
T	2018-07-19 11:20:41	42.085500000	-70.314333000		
T	2018-07-19 11:21:26	42.083833000	-70.315333000		
T	2018-07-19 11:22:08	42.082333000	-70.316333000		
T	2018-07-19 11:22:49	42.080833000	-70.317333000		
T	2018-07-19 11:23:29	42.079167000	-70.318333000		
T	2018-07-19 11:24:12	42.077667000	-70.319333000		
T	2018-07-19 11:24:54	42.076000000	-70.320167000		
T	2018-07-19 11:25:32	42.074500000	-70.321167000		
T	2018-07-19 11:26:12	42.073000000	-70.322167000		
T	2018-07-19 11:26:51	42.071500000	-70.323167000		
T	2018-07-19 11:27:31	42.070000000	-70.324167000		
T	2018-07-19 11:28:12	42.068500000	-70.325167000		
T	2018-07-19 11:28:51	42.067000000	-70.326167000		
T	2018-07-19 11:29:31	42.065333000	-70.327167000		
T	2018-07-19 11:30:12	42.063833000	-70.328167000		
T	2018-07-19 11:30:51	42.062333000	-70.329167000		
T	2018-07-19 11:31:30	42.060833000	-70.330167000		
T	2018-07-19 11:32:11	42.059333000	-70.331167000		
T	2018-07-19 11:32:51	42.057833000	-70.332167000		
T	2018-07-19 11:33:31	42.056333000	-70.333167000		
T	2018-07-19 11:34:11	42.054833000	-70.334167000		
T	2018-07-19 11:34:51	42.053333000	-70.335167000		
T	2018-07-19 11:35:31	42.051833000	-70.336167000		
T	2018-07-19 11:36:11	42.050333000	-70.337333000		
T	2018-07-19 11:36:51	42.048833000	-70.338333000		
T	2018-07-19 11:37:30	42.047333000	-70.339333000		
T	2018-07-19 11:38:10	42.045833000	-70.340333000		
T	2018-07-19 11:38:49	42.044333000	-70.341333000		
T	2018-07-19 11:39:29	42.042833000	-70.342500000		
T	2018-07-19 11:40:09	42.041333000	-70.343500000		
T	2018-07-19 11:40:48	42.039833000	-70.344500000		
T	2018-07-19 11:41:27	42.038333000	-70.345500000		
T	2018-07-19 11:42:08	42.036833000	-70.346500000		
T	2018-07-19 11:42:46	42.035333000	-70.347667000		
T	2018-07-19 11:43:26	42.033833000	-70.348667000		
T	2018-07-19 11:44:06	42.032333000	-70.349667000		
T	2018-07-19 11:44:45	42.030833000	-70.350667000		
T	2018-07-19 11:45:23	42.029333000	-70.351667000		
T	2018-07-19 11:46:04	42.027833000	-70.352667000		
T	2018-07-19 11:46:43	42.026333000	-70.353667000		
T	2018-07-19 11:47:22	42.024833000	-70.354667000		
T	2018-07-19 11:48:03	42.023333000	-70.355667000		
T	2018-07-19 11:48:42	42.021833000	-70.356667000		
T	2018-07-19 11:49:21	42.020333000	-70.357667000		
T	2018-07-19 11:50:01	42.018833000	-70.358667000		
T	2018-07-19 11:50:47	42.017000000	-70.359667000		
T	2018-07-19 11:51:30	42.015333000	-70.360500000		
T	2018-07-19 11:52:10	42.013667000	-70.361333000		
T	2018-07-19 11:52:53	42.012000000	-70.362167000		
T	2018-07-19 11:53:34	42.010333000	-70.363000000		
T	2018-07-19 11:54:17	42.008667000	-70.363833000		
T	2018-07-19 11:54:56	42.007000000	-70.364667000		
T	2018-07-19 11:55:39	42.005333000	-70.365500000		
T	2018-07-19 11:56:20	42.003667000	-70.366333000		
T	2018-07-19 11:57:03	42.002000000	-70.367167000		
T	2018-07-19 11:57:45	42.000333000	-70.368000000		
T	2018-07-19 11:58:26	41.998667000	-70.368833000		
T	2018-07-19 11:59:08	41.997000000	-70.369667000		
T	2018-07-19 11:59:49	41.995333000	-70.370500000		
T	2018-07-19 12:00:29	41.993667000	-70.371333000		
T	2018-07-19 12:01:12	41.992000000	-70.372333000		
T	2018-07-19 12:01:54	41.990333000	-70.373000000		
T	2018-07-19 12:02:35	41.988667000	-70.373833000		
T	2018-07-19 12:03:16	41.987000000	-70.374667000		
T	2018-07-19 12:03:57	41.985333000	-70.375500000		
T	2018-07-19 12:04:38	41.983667000	-70.376333000		
T	2018-07-19 12:05:20	41.982000000	-70.377000000		
T	2018-07-19 12:06:02	41.980333000	-70.377833000		
T	2018-07-19 12:06:45	41.978667000	-70.378667000		
T	2018-07-19 12:07:28	41.977000000	-70.379333000		
T	2018-07-19 12:08:09	41.975333000	-70.380167000		
T	2018-07-19 12:08:52	41.973667000	-70.380833000		
T	2018-07-19 12:09:35	41.972000000	-70.381667000		
T	2018-07-19 12:10:18	41.970333000	-70.382333000		
T	2018-07-19 12:11:00	41.968667000	-70.383167000		
T	2018-07-19 12:11:44	41.967000000	-70.384000000		
T	2018-07-19 12:12:27	41.965333000	-70.384833000		
T	2018-07-19 12:13:10	41.963667000	-70.385500000		
T	2018-07-19 12:13:54	41.962000000	-70.386333000		
T	2018-07-19 12:14:36	41.960333000	-70.387167000		
T	2018-07-19 12:15:19	41.958667000	-70.388000000		
T	2018-07-19 12:16:03	41.957000000	-70.388667000		
T	2018-07-19 12:16:45	41.955333000	-70.389500000		
T	2018-07-19 12:17:29	41.953667000	-70.390333000		
T	2018-07-19 12:18:13	41.952000000	-70.391000000		
T	2018-07-19 12:18:55	41.950333000	-70.391833000		
T	2018-07-19 12:19:39	41.948667000	-70.392500000		
T	2018-07-19 12:20:22	41.947000000	-70.393333000		
T	2018-07-19 12:21:05	41.945333000	-70.394000000		
T	2018-07-19 12:21:49	41.943667000	-70.394833000		
T	2018-07-19 12:22:31	41.942000000	-70.395667000		
T	2018-07-19 12:23:15	41.940333000	-70.396333000		
T	2018-07-19 12:23:58	41.938667000	-70.397000000		
T	2018-07-19 12:24:40	41.937000000	-70.397833000		
T	2018-07-19 12:25:23	41.935333000	-70.398500000		
T	2018-07-19 12:26:07	41.933667000	-70.399333000		
T	2018-07-19 12:26:49	41.932000000	-70.400000000		
T	2018-07-19 12:27:32	41.930333000	-70.400667000		
T	2018-07-19 12:28:15	41.928667000	-70.401333000		
T	2018-07-19 12:28:58	41.927000000	-70.402167000		
T	2018-07-19 12:29:41	41.925333000	-70.402833000		
T	2018-07-19 12:30:25	41.923667000	-70.403667000		
T	2018-07-19 12:31:09	41.922000000	-70.404500000		
T	2018-07-19 12:31:51	41.920333000	-70.405333000		
T	2018-07-19 12:32:33	41.918833000	-70.406333000		
T	2018-07-19 12:33:14	41.917167000	-70.407000000		
T	2018-07-19 12:33:57	41.915667000	-70.408000000		
T	2018-07-19 12:34:38	41.914000000	-70.408667000		
T	2018-07-19 12:35:20	41.912500000	-70.409667000		
T	2018-07-19 12:36:01	41.910833000	-70.410500000		
T	2018-07-19 12:36:44	41.909167000	-70.411333000		
T	2018-07-19 12:37:26	41.907667000	-70.412333000		
T	2018-07-19 12:38:08	41.906000000	-70.413167000		
T	2018-07-19 12:38:50	41.904500000	-70.414167000		
T	2018-07-19 12:39:31	41.902833000	-70.415000000		
T	2018-07-19 12:40:14	41.901167000	-70.416000000		
T	2018-07-19 12:40:59	41.899500000	-70.416833000		
T	2018-07-19 12:41:42	41.897833000	-70.417833000		
T	2018-07-19 12:42:24	41.896167000	-70.418667000		
T	2018-07-19 12:43:08	41.894500000	-70.419500000		
T	2018-07-19 12:43:46	41.893000000	-70.420500000		
T	2018-07-19 12:44:30	41.891333000	-70.421333000		
T	2018-07-19 12:45:09	41.889833000	-70.422333000		
T	2018-07-19 12:45:52	41.888167000	-70.423167000		
T	2018-07-19 12:46:33	41.886500000	-70.424167000		
T	2018-07-19 12:47:17	41.884833000	-70.425000000		
T	2018-07-19 12:47:56	41.883333000	-70.426000000		
T	2018-07-19 12:48:39	41.881667000	-70.427000000		
T	2018-07-19 12:49:20	41.880000000	-70.427833000		
T	2018-07-19 12:50:01	41.878500000	-70.428833000		
T	2018-07-19 12:50:42	41.876833000	-70.429667000		
T	2018-07-19 12:51:25	41.875167000	-70.430500000		
T	2018-07-19 12:52:08	41.873500000	-70.431333000		
T	2018-07-19 12:52:49	41.871833000	-70.432333000		
T	2018-07-19 12:53:32	41.870167000	-70.433167000		
T	2018-07-19 12:54:14	41.868500000	-70.434000000		
T	2018-07-19 12:54:55	41.867000000	-70.435000000		
T	2018-07-19 12:55:35	41.865333000	-70.435833000		
T	2018-07-19 12:56:18	41.863667000	-70.436833000		
T	2018-07-19 12:56:59	41.862000000	-70.437667000		
T	2018-07-19 12:57:42	41.860333000	-70.438500000		
T	2018-07-19 12:58:21	41.858833000	-70.439500000		
T	2018-07-19 12:59:01	41.857167000	-70.440333000		
T	2018-07-19 12:59:44	41.855500000	-70.441167000		
T	2018-07-19 13:00:24	41.854000000	-70.442167000		
T	2018-07-19 13:01:02	41.852333000	-70.442833000		
T	2018-07-19 13:01:43	41.850667000	-70.443667000		
T	2018-07-19 13:02:22	41.849167000	-70.444667000		
T	2018-07-19 13:03:02	41.847500000	-70.445500000		
T	2018-07-19 13:03:43	41.845833000	-70.446333000		
T	2018-07-19 13:04:24	41.844167000	-70.447167000		
T	2018-07-19 13:05:05	41.842500000	-70.448000000		
T	2018-07-19 13:05:47	41.841167000	-70.449500000		
T	2018-07-19 13:06:24	41.840000000	-70.451167000		
T	2018-07-19 13:07:05	41.838667000	-70.452833000		
T	2018-07-19 13:07:45	41.837333000	-70.454333000		
T	2018-07-19 13:08:25	41.835833000	-70.455500000		
T	2018-07-19 13:09:04	41.834333000	-70.456667000		
T	2018-07-19 13:09:43	41.832833000	-70.457667000		
T	2018-07-19 13:10:23	41.831333000	-70.458667000		
T	2018-07-19 13:11:04	41.829667000	-70.459500000		
T	2018-07-19 13:11:46	41.828167000	-70.460500000		
T	2018-07-19 13:12:24	41.826500000	-70.461333000		
T	2018-07-19 13:13:05	41.824833000	-70.462167000		
T	2018-07-19 13:13:46	41.823333000	-70.463167000		
T	2018-07-19 13:14:26	41.821667000	-70.464000000		
T	2018-07-19 13:15:05	41.820167000	-70.465000000		
T	2018-07-19 13:15:45	41.818500000	-70.465833000		
T	2018-07-19 13:16:25	41.816833000	-70.466667000		
T	2018-07-19 13:17:08	41.815167000	-70.467667000		
T	2018-07-19 13:17:49	41.813500000	-70.468500000		
T	2018-07-19 13:18:29	41.812000000	-70.469500000		
T	2018-07-19 13:19:09	41.810333000	-70.470333000		
T	2018-07-19 13:19:50	41.808667000	-70.471167000		
T	2018-07-19 13:20:29	41.807167000	-70.472167000		
T	2018-07-19 13:21:11	41.805500000	-70.473000000		
T	2018-07-19 13:21:50	41.804000000	-70.474000000		
T	2018-07-19 13:22:32	41.802333000	-70.474833000		
T	2018-07-19 13:23:10	41.800833000	-70.475833000		
T	2018-07-19 13:23:50	41.799167000	-70.476500000		
T	2018-07-19 13:24:32	41.797500000	-70.477333000		
T	2018-07-19 13:25:12	41.795833000	-70.478167000		
T	2018-07-19 13:25:55	41.794167000	-70.479167000		
T	2018-07-19 13:26:35	41.792500000	-70.480000000		
T	2018-07-19 13:27:16	41.790833000	-70.480833000		
T	2018-07-19 13:27:58	41.789167000	-70.481667000		
T	2018-07-19 13:28:39	41.787667000	-70.482667000		
T	2018-07-19 13:29:17	41.786000000	-70.483333000		
T	2018-07-19 13:29:58	41.784333000	-70.484167000		
T	2018-07-19 13:30:37	41.782833000	-70.485167000		
T	2018-07-19 13:31:17	41.781333000	-70.486167000		
T	2018-07-19 13:31:57	41.780000000	-70.487667000		
T	2018-07-19 13:32:41	41.779167000	-70.489667000		
T	2018-07-19 13:33:21	41.778333000	-70.491667000		
T	2018-07-19 13:34:04	41.777500000	-70.493667000		
T	2018-07-19 13:34:47	41.776833000	-70.495833000		
T	2018-07-19 13:35:27	41.776000000	-70.497833000		
T	2018-07-19 13:36:12	41.775333000	-70.500000000		
T	2018-07-19 13:36:54	41.774833000	-70.502167000		
T	2018-07-19 13:37:37	41.774667000	-70.504500000		
T	2018-07-19 13:38:21	41.774333000	-70.506833000		
T	2018-07-19 13:39:02	41.773833000	-70.509000000		
T	2018-07-19 13:39:43	41.773500000	-70.511333000		
T	2018-07-19 13:40:26	41.773167000	-70.513667000		
T	2018-07-19 13:41:11	41.773333000	-70.516000000		
T	2018-07-19 13:41:54	41.773500000	-70.518333000		
T	2018-07-19 13:42:39	41.773833000	-70.520667000		
T	2018-07-19 13:43:25	41.774167000	-70.523000000		
T	2018-07-19 13:44:13	41.774500000	-70.525333000		
T	2018-07-19 13:44:59	41.774667000	-70.527667000		
T	2018-07-19 13:45:47	41.775000000	-70.530000000		
T	2018-07-19 13:46:34	41.775500000	-70.532333000		
T	2018-07-19 13:47:21	41.775667000	-70.534667000		
T	2018-07-19 13:48:09	41.776000000	-70.537000000		
T	2018-07-19 13:48:57	41.776167000	-70.539333000		
T	2018-07-19 13:49:44	41.776333000	-70.541667000		
T	2018-07-19 13:50:31	41.776667000	-70.544000000		
T	2018-07-19 13:51:18	41.776667000	-70.546333000		
T	2018-07-19 13:52:05	41.776500000	-70.548667000		
T	2018-07-19 13:52:50	41.776000000	-70.550833000		
T	2018-07-19 13:53:37	41.775500000	-70.553000000		
T	2018-07-19 13:54:25	41.774833000	-70.555167000		
T	2018-07-19 13:55:12	41.774000000	-70.557167000		
T	2018-07-19 13:56:01	41.773167000	-70.559167000		
T	2018-07-19 13:56:48	41.772167000	-70.561000000		
T	2018-07-19 13:57:38	41.771167000	-70.562833000		
T	2018-07-19 13:58:24	41.769833000	-70.564333000		
T	2018-07-19 13:59:13	41.768500000	-70.565833000		
T	2018-07-19 14:00:02	41.767000000	-70.567000000		
T	2018-07-19 14:00:49	41.765500000	-70.568167000		
T	2018-07-19 14:01:37	41.764000000	-70.569167000		
T	2018-07-19 14:02:25	41.762500000	-70.570167000		
T	2018-07-19 14:03:13	41.761000000	-70.571167000		
T	2018-07-19 14:04:01	41.759500000	-70.572167000		
T	2018-07-19 14:04:51	41.758000000	-70.573500000		
T	2018-07-19 14:05:45	41.756667000	-70.575000000		
T	2018-07-19 14:06:34	41.755333000	-70.576500000		
T	2018-07-19 14:07:30	41.754000000	-70.578167000		
T	2018-07-19 14:08:26	41.753000000	-70.580000000		
T	2018-07-19 14:09:20	41.751833000	-70.581833000		
T	2018-07-19 14:10:14	41.750833000	-70.583667000		
T	2018-07-19 14:11:09	41.749833000	-70.585667000		
T	2018-07-19 14:12:06	41.749000000	-70.587667000		
T	2018-07-19 14:13:00	41.748167000	-70.589667000		
T	2018-07-19 14:13:59	41.747500000	-70.591833000		
T	2018-07-19 14:14:56	41.746833000	-70.594000000		
T	2018-07-19 14:15:54	41.746333000	-70.596167000		
T	2018-07-19 14:16:49	41.745833000	-70.598333000		
T	2018-07-19 14:17:47	41.745500000	-70.600667000		
T	2018-07-19 14:18:42	41.745000000	-70.602833000		
T	2018-07-19 14:19:41	41.744500000	-70.605000000		
T	2018-07-19 14:20:46	41.744000000	-70.607333000		
T	2018-07-19 14:21:47	41.743500000	-70.609500000		
T	2018-07-19 14:22:49	41.742833000	-70.611667000		
T	2018-07-19 14:23:51	41.742167000	-70.613833000		
T	2018-07-19 14:24:56	41.741500000	-70.616000000		
T	2018-07-19 14:25:54	41.740667000	-70.618000000		
T	2018-07-19 14:26:51	41.739833000	-70.620000000		
T	2018-07-19 14:27:45	41.738833000	-70.621833000		
T	2018-07-19 14:28:41	41.737667000	-70.623667000		
T	2018-07-19 14:29:37	41.736500000	-70.625333000		
T	2018-07-19 14:30:31	41.735333000	-70.627000000		
T	2018-07-19 14:31:24	41.734167000	-70.628667000		
T	2018-07-19 14:32:14	41.733000000	-70.630333000		
T	2018-07-19 14:33:03	41.731833000	-70.632000000		
T	2018-07-19 14:33:54	41.730500000	-70.633500000		
T	2018-07-19 14:34:47	41.729167000	-70.635000000		
T	2018-07-19 14:35:37	41.727667000	-70.636333000		
T	2018-07-19 14:36:32	41.726167000	-70.637833000		
T	2018-07-19 14:37:27	41.724667000	-70.639000000		
T	2018-07-19 14:38:23	41.723167000	-70.640333000		
T	2018-07-19 14:39:15	41.721833000	-70.641833000		
T	2018-07-19 14:40:10	41.720500000	-70.643333000		
T	2018-07-19 14:40:58	41.719000000	-70.644500000		
T	2018-07-19 14:41:49	41.717500000	-70.645833000		
T	2018-07-19 14:42:40	41.716000000	-70.647167000		
T	2018-07-19 14:43:29	41.714667000	-70.648667000		
T	2018-07-19 14:44:19	41.713333000	-70.650167000		
T	2018-07-19 14:45:04	41.711833000	-70.651333000		
T	2018-07-19 14:45:54	41.710333000	-70.652667000		
T	2018-07-19 14:46:43	41.708833000	-70.654000000		
T	2018-07-19 14:47:31	41.707333000	-70.655500000		
T	2018-07-19 14:48:19	41.705833000	-70.656833000		
T	2018-07-19 14:49:07	41.704333000	-70.658167000		
T	2018-07-19 14:49:53	41.702833000	-70.659500000		
T	2018-07-19 14:50:40	41.701333000	-70.660833000		
T	2018-07-19 14:51:27	41.699833000	-70.662167000		
T	2018-07-19 14:52:14	41.698333000	-70.663500000		
T	2018-07-19 14:53:03	41.696833000	-70.665000000		
T	2018-07-19 14:53:52	41.695333000	-70.666500000		
T	2018-07-19 14:54:41	41.693833000	-70.667833000		
T	2018-07-19 14:55:27	41.692500000	-70.669333000		
T	2018-07-19 14:56:12	41.691000000	-70.670500000		
T	2018-07-19 14:56:59	41.689667000	-70.672000000		
T	2018-07-19 14:57:40	41.688167000	-70.673167000		
T	2018-07-19 14:58:23	41.686833000	-70.674667000		
T	2018-07-19 14:59:08	41.685333000	-70.676167000		
T	2018-07-19 14:59:52	41.684000000	-70.677667000		
T	2018-07-19 15:00:33	41.682500000	-70.678833000		
T	2018-07-19 15:01:17	41.680833000	-70.679667000		
T	2018-07-19 15:01:59	41.679333000	-70.680667000		
T	2018-07-19 15:02:40	41.677667000	-70.681333000		
T	2018-07-19 15:03:23	41.676000000	-70.682000000		
T	2018-07-19 15:04:05	41.674333000	-70.682833000		
T	2018-07-19 15:04:49	41.672667000	-70.683500000		
T	2018-07-19 15:05:32	41.671000000	-70.684333000		
T	2018-07-19 15:06:14	41.669333000	-70.685000000		
T	2018-07-19 15:06:58	41.667667000	-70.685833000		
T	2018-07-19 15:07:39	41.666000000	-70.686333000		
T	2018-07-19 15:08:22	41.664333000	-70.686833000		
T	2018-07-19 15:09:03	41.662667000	-70.687500000		
T	2018-07-19 15:09:44	41.661000000	-70.688000000		
T	2018-07-19 15:10:26	41.659333000	-70.688667000		
T	2018-07-19 15:11:07	41.657667000	-70.689167000		
T	2018-07-19 15:11:49	41.656000000	-70.689667000		
T	2018-07-19 15:12:31	41.654333000	-70.690167000		
T	2018-07-19 15:13:10	41.652667000	-70.690333000		
T	2018-07-19 15:13:51	41.651000000	-70.690833000		
T	2018-07-19 15:14:32	41.649333000	-70.691333000		
T	2018-07-19 15:15:13	41.647667000	-70.691833000		
T	2018-07-19 15:15:54	41.646000000	-70.692500000		
T	2018-07-19 15:16:35	41.644333000	-70.693000000		
T	2018-07-19 15:17:16	41.642667000	-70.693667000		
T	2018-07-19 15:17:58	41.641000000	-70.694333000		
T	2018-07-19 15:18:40	41.639333000	-70.695000000		
T	2018-07-19 15:19:21	41.637667000	-70.695667000		
T	2018-07-19 15:20:03	41.636000000	-70.696500000		
T	2018-07-19 15:20:45	41.634333000	-70.697167000		
T	2018-07-19 15:21:27	41.632667000	-70.698000000		
T	2018-07-19 15:22:08	41.631000000	-70.698667000		
T	2018-07-19 15:22:52	41.629333000	-70.699333000		
T	2018-07-19 15:23:32	41.627667000	-70.700000000		
T	2018-07-19 15:24:15	41.626000000	-70.700833000		
T	2018-07-19 15:24:55	41.624333000	-70.701167000		
T	2018-07-19 15:25:34	41.622667000	-70.701167000		
T	2018-07-19 15:26:14	41.621000000	-70.701000000		
T	2018-07-19 15:26:53	41.619333000	-70.700833000		
T	2018-07-19 15:27:32	41.617667000	-70.700667000		
T	2018-07-19 15:28:13	41.616000000	-70.700667000		
T	2018-07-19 15:28:51	41.614333000	-70.700500000		
T	2018-07-19 15:29:31	41.612667000	-70.700333000		
T	2018-07-19 15:30:11	41.611000000	-70.700167000		
T	2018-07-19 15:30:50	41.609333000	-70.700167000		
T	2018-07-19 15:31:29	41.607667000	-70.700000000		
T	2018-07-19 15:32:10	41.606000000	-70.699833000		
T	2018-07-19 15:32:48	41.604333000	-70.699667000		
T	2018-07-19 15:33:29	41.602667000	-70.699667000		
T	2018-07-19 15:34:08	41.601000000	-70.699500000		
T	2018-07-19 15:34:46	41.599333000	-70.699333000		
T	2018-07-19 15:35:26	41.597667000	-70.699333000		
T	2018-07-19 15:36:06	41.596000000	-70.699167000		
T	2018-07-19 15:36:45	41.594333000	-70.699000000		
T	2018-07-19 15:37:24	41.592667000	-70.699000000		
T	2018-07-19 15:38:04	41.591000000	-70.698833000		
T	2018-07-19 15:38:42	41.589333000	-70.698667000		
T	2018-07-19 15:39:22	41.587667000	-70.698500000		
T	2018-07-19 15:40:01	41.586000000	-70.698500000		
T	2018-07-19 15:40:40	41.584333000	-70.698333000		
T	2018-07-19 15:41:20	41.582667000	-70.698167000		
